,delta_active,delta_passive,theta_active,theta_passive,alpha_active,alpha_passive,beta_active,beta_passive,25_active,25_passive,gamma_active,gamma_passive
374,0.7889565193731526,0.8712494841117459,0.8247712302978373,0.8705262151819104,0.8526480501853032,0.8682727560450684,0.8624851581882641,0.8647093500836326,0.8536211700287274,0.8471627355344206,0.8452318038877734,0.8392619080750876
375,0.8263348450375835,0.895422500295616,0.8565645359885848,0.8948369255792177,0.8799084232222184,0.8930109979385877,0.8881533076758379,0.8901191369769077,0.8811389823351692,0.8758022455475674,0.8742833353381362,0.8693166429557518
376,0.8659489732113353,0.9203453426882752,0.8898812476915055,0.9199007614864968,0.9082126417549391,0.9185133910356315,0.9146905427301911,0.9163127776526415,0.9094935924195198,0.9053605988172131,0.9042423113205655,0.9003698045298204
377,0.9079995951864026,0.9460729698907262,0.9248442474352626,0.9457729545421245,0.9376398496421856,0.9448360091807453,0.9421623117162174,0.9433476650086606,0.9387456827280991,0.9359022240072914,0.9351719428962268,0.9324897094333017
378,0.9526335191930401,0.9726203213659385,0.9615265536819854,0.9724684881894496,0.9682247946184296,0.971993966227806,0.9705918392646523,0.9712391111797032,0.9689103312549424,0.967443998600646,0.9670871549056652,0.9656946788851131
379,1.0,0.999999999999999,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000009,1.0,1.0000000000000004,1.0,1.0000000000000004
380,0.899050260064613,0.9325689226374069,0.915242914727374,0.9292208005838802,0.9202343718123556,0.9224555558707526,0.9171918838678197,0.9166457757896904,0.9064459786393244,0.9049291962013433,0.9028659736143919,0.9014872633900323
381,0.7677429779818284,0.8387519234299922,0.8010106404994968,0.8317284817354476,0.8128631103383998,0.8177227173772403,0.8073043420394101,0.8057745846252542,0.784661379652749,0.7810154303626134,0.7767682990537736,0.7735119269213437
382,0.6674610425249525,0.7610233846805783,0.7104350385179018,0.751474717336415,0.7266250987031446,0.732697598000085,0.7194136368095351,0.7168657216468525,0.6890331879203838,0.6839973149209372,0.6784216532987992,0.6740001738227906
383,0.5880613430032052,0.6954686121236143,0.6366663185467054,0.6842049064868669,0.6557175965261182,0.6623341888648782,0.6474889784700718,0.6441008372851668,0.6122540302288868,0.6063597736954391,0.6000079438698075,0.5949057021589625
384,0.5233793216796495,0.6393426713541709,0.5752587896060156,0.6269403737243814,0.5962761791440524,0.6031281301321632,0.5874895405789855,0.5834766164102825,0.5493635531647081,0.5429723744226148,0.5361962537011974,0.5307279117062659
385,0.46945225039608474,0.5906643056054434,0.5231983054579388,0.5775380220052144,0.5456249022088898,0.5525845813570773,0.5366119055281439,0.5321745419064309,0.49693271315890397,0.4902875997605667,0.483310707950418,0.47767906177980396
386,0.40685096015253724,0.5317371281494917,0.4616661596166325,0.5180724952693608,0.4854115978008706,0.49240895467064566,0.47643328166456056,0.47164358653199984,0.4360072964806822,0.42925806050362036,0.42222968643356784,0.4165714481954145
387,0.34180184851070977,0.4667591102510193,0.39599037332550213,0.45292819424069064,0.4204694173810217,0.4273034495563935,0.41182957381682267,0.4068148437212055,0.37188902352916603,0.3652497940216451,0.35839472717141413,0.35289239308177156
388,0.29265533806671334,0.41493250973093027,0.3451612809982931,0.4013080577567748,0.3697233621603801,0.3763413440728372,0.3615944279840132,0.35656631509262754,0.3230305576047762,0.3166463317011014,0.31009087790787043,0.30484531685729743
389,0.253978893993726,0.37251986772052925,0.3044807867219466,0.35930106516562293,0.328844436235509,0.33529405735983503,0.3213167983401497,0.316422406841284,0.28453953828128553,0.27847282999464623,0.2722593194197131,0.26730636823732556
390,0.2225670149819777,0.3370740110388495,0.27104052495258907,0.3243643329405458,0.2950971579562375,0.3014523807505352,0.2882143225728055,0.28355098773910203,0.25338508512820496,0.24765619533190056,0.24178886358848126,0.23713313524119675
391,0.19641058922410246,0.30692606699461805,0.2429459691652212,0.29477491890260044,0.26666921487228157,0.27300454249965894,0.2604479436454967,0.256078541179757,0.22759955097672557,0.22220741030356483,0.21667377784475425,0.21230526464019667
392,0.17419013768976496,0.2808993764081828,0.21891197614744592,0.269325152012454,0.24231324295986048,0.24869517576674682,0.23675494871619449,0.23271912445682427,0.2058544145799754,0.20078735736696707,0.19556837569405985,0.1914706087204006
393,0.14886040984057308,0.25342450113074566,0.192176730739112,0.24260122855851227,0.21615357358088402,0.22338655722786502,0.21184217781191106,0.20853516619084428,0.18348505860450454,0.17873899685469266,0.17388829140186285,0.1700163821620002
